0xffff800010afeb68,4,4,4,4,4,1,1,1,1,1,0,0,4,0,0,0,0,0,0,4,4,4,4,4,1,4,4,4,0,4,0,0
0xffff800010afeb6c,1,1,4,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,4,1,4,1,0,0,0,0,0
0xffff800010afeb70,4,0,0,25,1,1,1,1,0,1,4,4,25,25,4,25,25,25,4,4,4,4,0,4,25,4,25,4,25,4,4,25
0xffff800010afeb74,25,25,4,25,2,1,1,1,1,1,25,25,0,0,0,0,0,25,1,25,25,25,4,4,0,4,4,4,1,0,0,1
0xffff800010afeb78,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,4,2,4,0
0xffff800010afeb7c,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,25,25,25,25,25,4,0,4,0,4,0,1,1,4,0,0
0xffff800010afeb80,25,25,25,0,0,4,0,4,0,4,0,4,4,4,4,4,0,0,0,0,0,0,0,0,0,4,4,4,4,0,0,0
0xffff800010afeb84,4,1,4,4,4,1,1,1,0,1,4,0,4,4,4,4,0,0,0,0,0,0,4,4,4,4,4,0,4,4,4,4
0xffff800010afeb88,1,0,1,0,1,0,25,25,0,25,25,25,25,0,22,4,1,0,1,0,0,0,0,0,0,4,4,4,1,0,4,0
0xffff800010afeb8c,0,1,1,4,0,1,1,1,0,1,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,1
0xffff800010afeb90,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,4,0,0
0xffff800010afeb94,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0,0,0,0,4,4,4,4,4,0,0
0xffff800010afeb98,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,4,4,1,4
0xffff800010afeb9c,1,1,1,1,1,1,1,25,1,25,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,4,4,0,1,1,1
0xffff800010afeba0,4,4,4,4,4,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,2,4
0xffff800010afeba4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0xffff800010afeba8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0xffff800010afebac,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0xffff800010afebb0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0xffff800010afebb4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0xffff800010afebb8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0xffff800010afebbc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0xffff800010afebc0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0xffff800010afebc4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
